prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
JOHAN SVERDRUP,2020,6,1.79404,0.08059,0,1.87463,0.00208,26376286
JOHAN SVERDRUP,2020,7,2.27246,0.1011,0,2.37356,0.00135,26376286
JOHAN SVERDRUP,2020,8,2.32383,0.10275,0,2.42658,0.00117,26376286
JOHAN SVERDRUP,2020,9,1.69499,0.07447,0,1.76945,0.00068,26376286
JOHAN SVERDRUP,2020,10,2.30434,0.10209,0,2.40642,0.00137,26376286
JOHAN SVERDRUP,2020,11,2.28158,0.10022,0,2.3818,0.00103,26376286
JOHAN SVERDRUP,2020,12,2.44118,0.10679,0,2.54797,0.00096,26376286
JOHAN SVERDRUP,2021,1,2.4823,0.10789,0,2.59019,0.00101,26376286
JOHAN SVERDRUP,2021,2,2.24314,0.09685,0,2.33999,0.0009,26376286
JOHAN SVERDRUP,2021,3,2.32833,0.10066,0,2.42899,0.00194,26376286
JOHAN SVERDRUP,2021,4,2.40047,0.10243,0,2.5029,0.00108,26376286
JOHAN SVERDRUP,2021,5,2.6305,0.11238,0,2.74288,0.00112,26376286
JOHAN SVERDRUP,2021,6,2.48726,0.10624,0,2.5935,0.00204,26376286
JOHAN SVERDRUP,2021,7,2.30587,0.09882,0,2.40469,0.00413,26376286
JOHAN SVERDRUP,2021,8,2.63463,0.11316,0,2.74779,0.00436,26376286
JOHAN SVERDRUP,2021,9,2.55023,0.10984,0,2.66007,0.00406,26376286
JOHAN SVERDRUP,2021,10,2.63849,0.11357,0,2.75205,0.00573,26376286
JOHAN SVERDRUP,2021,11,2.18293,0.09399,0,2.27693,0.00515,26376286
JOHAN SVERDRUP,2021,12,2.63177,0.11359,0,2.74536,0.00583,26376286
JOHAN SVERDRUP,2022,1,2.31514,0.09914,0,2.41428,0.00582,26376286
JOHAN SVERDRUP,2022,2,2.38024,0.10151,0,2.48175,0.0097,26376286
JOHAN SVERDRUP,2022,3,2.61464,0.11297,0,2.72761,0.00686,26376286
JOHAN SVERDRUP,2022,4,2.54982,0.11019,0,2.66001,0.00969,26376286
JOHAN SVERDRUP,2022,5,2.6358,0.11334,0,2.74915,0.0085,26376286
JOTUN,1999,10,0.04309,0.00151,0,0.0446,0,43604
JOTUN,1999,11,0.37468,0.01551,0,0.39019,0.00018,43604
JOTUN,1999,12,0.44533,0.02204,0,0.46737,0.00157,43604
JOTUN,2000,1,0.4546,0.02297,0,0.47757,0.00952,43604
JOTUN,2000,2,0.45275,0.02734,0,0.48009,0.0118,43604
JOTUN,2000,3,0.54212,0.02712,0,0.56924,0.01824,43604
JOTUN,2000,4,0.56462,0.02839,0,0.59301,0.02864,43604
JOTUN,2000,5,0.58642,0.02709,0,0.61351,0.03815,43604
JOTUN,2000,6,0.61301,0.02905,0,0.64206,0.04932,43604
JOTUN,2000,7,0.62984,0.03017,0,0.66001,0.06415,43604
JOTUN,2000,8,0.69582,0.03251,0,0.72833,0.07958,43604
JOTUN,2000,9,0.6142,0.02961,0,0.64381,0.09428,43604
JOTUN,2000,10,0.68669,0.03404,0,0.72072,0.1191,43604
JOTUN,2000,11,0.66843,0.03951,0,0.70794,0.13398,43604
JOTUN,2000,12,0.65722,0.0357,0,0.69292,0.17466,43604
JOTUN,2001,1,0.64876,0.03074,0,0.6795,0.21934,43604
JOTUN,2001,2,0.55637,0.0256,0,0.58197,0.23653,43604
JOTUN,2001,3,0.59771,0.02601,0,0.62371,0.28821,43604
JOTUN,2001,4,0.55094,0.02379,0,0.57473,0.3168,43604
JOTUN,2001,5,0.52096,0.02214,0,0.54311,0.34572,43604
JOTUN,2001,6,0.42497,0.01824,0,0.44321,0.33576,43604
JOTUN,2001,7,0.4502,0.01952,0,0.46972,0.39401,43604
JOTUN,2001,8,0.41076,0.01773,0,0.42848,0.41735,43604
JOTUN,2001,9,0.36164,0.01543,0,0.37707,0.43989,43604
JOTUN,2001,10,0.34717,0.01516,0,0.36233,0.47621,43604
JOTUN,2001,11,0.30698,0.01409,0,0.32107,0.50119,43604
JOTUN,2001,12,0.30335,0.01359,0,0.31693,0.53665,43604
JOTUN,2002,1,0.27726,0.01254,0,0.2898,0.52717,43604
JOTUN,2002,2,0.24187,0.0105,0,0.25237,0.49569,43604
JOTUN,2002,3,0.24878,0.01127,0,0.26005,0.54944,43604
JOTUN,2002,4,0.23272,0.01079,0,0.24351,0.56394,43604
JOTUN,2002,5,0.22396,0.01148,0,0.23544,0.57378,43604
JOTUN,2002,6,0.19267,0.00904,0,0.2017,0.54434,43604
JOTUN,2002,7,0.19298,0.00866,0,0.20164,0.53382,43604
JOTUN,2002,8,0.22213,0.00986,0,0.23199,0.58703,43604
JOTUN,2002,9,0.19805,0.00893,0,0.20699,0.60208,43604
JOTUN,2002,10,0.19777,0.00868,0,0.20645,0.62321,43604
JOTUN,2002,11,0.18018,0.00816,0,0.18833,0.59393,43604
JOTUN,2002,12,0.1787,0.00816,0,0.18685,0.64546,43604
JOTUN,2003,1,0.20203,0.00862,0,0.21065,0.64249,43604
JOTUN,2003,2,0.20089,0.00835,0,0.20924,0.56895,43604
JOTUN,2003,3,0.24592,0.01102,0,0.25694,0.58642,43604
JOTUN,2003,4,0.24439,0.01028,0,0.25467,0.55776,43604
JOTUN,2003,5,0.21784,0.00941,0,0.22725,0.60661,43604
JOTUN,2003,6,0.21277,0.00897,0,0.22173,0.60057,43604
JOTUN,2003,7,0.19944,0.00879,0,0.20823,0.64556,43604
JOTUN,2003,8,0.18122,0.00783,0,0.18905,0.67164,43604
JOTUN,2003,9,0.11314,0.00521,0,0.11835,0.4642,43604
JOTUN,2003,10,0.13618,0.00737,0,0.14355,0.58899,43604
JOTUN,2003,11,0.13937,0.00662,0,0.146,0.70769,43604
JOTUN,2003,12,0.14144,0.00685,0,0.14829,0.76058,43604
JOTUN,2004,1,0.13059,0.00641,0,0.13701,0.7609,43604
JOTUN,2004,2,0.11885,0.00615,0,0.125,0.69847,43604
JOTUN,2004,3,0.11558,0.00626,0,0.12184,0.72751,43604
JOTUN,2004,4,0.10214,0.00609,0,0.10823,0.67606,43604
JOTUN,2004,5,0.10032,0.00605,0,0.10637,0.66857,43604
JOTUN,2004,6,0.08824,0.00503,0,0.09326,0.64179,43604
JOTUN,2004,7,0.08659,0.0054,0,0.09198,0.67938,43604
JOTUN,2004,8,0.08059,0.00506,0,0.08565,0.66707,43604
JOTUN,2004,9,0.08214,0.00495,0,0.0871,0.67854,43604
JOTUN,2004,10,0.08185,0.0047,0,0.08655,0.68736,43604
JOTUN,2004,11,0.03763,0.00254,0,0.04017,0.31328,43604
JOTUN,2004,12,0.07852,0.00518,0,0.08369,0.70646,43604
JOTUN,2005,1,0.07906,0.0051,0,0.08415,0.71564,43604
JOTUN,2005,2,0.06728,0.00429,0,0.07156,0.64027,43604
JOTUN,2005,3,0.07554,0.00469,0,0.08024,0.70857,43604
JOTUN,2005,4,0.06557,0.00511,0,0.07068,0.74831,43604
JOTUN,2005,5,0.06235,0.0048,0,0.06715,0.65416,43604
JOTUN,2005,6,0.06274,0.0051,0,0.06784,0.66434,43604
JOTUN,2005,7,0.06522,0.00572,0,0.07094,0.72785,43604
JOTUN,2005,8,0.0693,0.00623,0,0.07553,0.74055,43604
JOTUN,2005,9,0.03018,0.00258,0,0.03276,0.3396,43604
JOTUN,2005,10,0.0658,0.00636,0,0.07216,0.73876,43604
JOTUN,2005,11,0.06009,0.00656,0,0.06665,0.69227,43604
JOTUN,2005,12,0.06118,0.0074,0,0.06858,0.7311,43604
JOTUN,2006,1,0.06159,0.00663,0,0.06821,0.71399,43604
JOTUN,2006,2,0.05899,0.00499,0,0.06398,0.64126,43604
JOTUN,2006,3,0.06308,0.00582,0,0.0689,0.70706,43604
JOTUN,2006,4,0.05756,0.00487,0,0.06242,0.6719,43604
JOTUN,2006,5,0.05737,0.00509,0,0.06246,0.68095,43604
JOTUN,2006,6,0.04156,0.00329,0,0.04485,0.5332,43604
JOTUN,2006,7,0.05771,0.00427,0,0.06199,0.66563,43604
JOTUN,2006,8,0.05217,0.00407,0,0.05624,0.66527,43604
JOTUN,2006,9,0.05057,0.00434,0,0.05492,0.62437,43604
JOTUN,2006,10,0.04636,0.00433,0,0.05069,0.58293,43604
JOTUN,2006,11,0.06036,0.00845,0,0.06882,0.54046,43604
JOTUN,2006,12,0.05813,0.00828,0,0.0664,0.55122,43604
JOTUN,2007,1,0.05017,0.00605,0,0.05622,0.54808,43604
JOTUN,2007,2,0.04615,0.00592,0,0.05207,0.53981,43604
JOTUN,2007,3,0.04987,0.00612,0,0.05599,0.57887,43604
JOTUN,2007,4,0.0423,0.00542,0,0.04772,0.55622,43604
JOTUN,2007,5,0.04265,0.00491,0,0.04756,0.57732,43604
JOTUN,2007,6,0.04303,0.00461,0,0.04764,0.54685,43604
JOTUN,2007,7,0.04269,0.00493,0,0.04763,0.55734,43604
JOTUN,2007,8,0.03992,0.0048,0,0.04471,0.58115,43604
JOTUN,2007,9,0.03981,0.00496,0,0.04477,0.5419,43604
JOTUN,2007,10,0.03961,0.00463,0,0.04423,0.54434,43604
JOTUN,2007,11,0.03964,0.00448,0,0.04412,0.55174,43604
JOTUN,2007,12,0.03884,0.00444,0,0.04329,0.56958,43604
JOTUN,2008,1,0.0338,0.00402,0,0.03782,0.50054,43604
JOTUN,2008,2,0.03272,0.00363,0,0.03635,0.49539,43604
JOTUN,2008,3,0.03641,0.0041,0,0.04051,0.5512,43604
JOTUN,2008,4,0.03463,0.00363,0,0.03826,0.53706,43604
JOTUN,2008,5,0.03231,0.00347,0,0.03578,0.52614,43604
JOTUN,2008,6,0.02073,0.00179,0,0.02252,0.33678,43604
JOTUN,2008,7,0.03312,0.0027,0,0.03582,0.54896,43604
JOTUN,2008,8,0.03341,0.00238,0,0.03579,0.52559,43604
JOTUN,2008,9,0.03088,0.00318,0,0.03406,0.50046,43604
JOTUN,2008,10,0.03297,0.00273,0,0.0357,0.52152,43604
JOTUN,2008,11,0.03099,0.00253,0,0.03353,0.50562,43604
JOTUN,2008,12,0.03211,0.003,0,0.0351,0.53534,43604
JOTUN,2009,1,0.03121,0.00324,0,0.03444,0.54513,43604
JOTUN,2009,2,0.02741,0.00257,0,0.02998,0.46339,43604
JOTUN,2009,3,0.02669,0.00261,0,0.0293,0.49608,43604
JOTUN,2009,4,0.02956,0.00196,0,0.03151,0.44559,43604
JOTUN,2009,5,0.03023,0.00222,0,0.03245,0.49054,43604
JOTUN,2009,6,0.02394,0.00182,0,0.02576,0.4051,43604
JOTUN,2009,7,0.0271,0.00267,0,0.02976,0.5124,43604
JOTUN,2009,8,0.02519,0.00192,0,0.02711,0.3917,43604
JOTUN,2009,9,0.02286,0.00216,0,0.02502,0.37095,43604
JOTUN,2009,10,0.02456,0.00235,0,0.02691,0.4794,43604
JOTUN,2009,11,0.01993,0.00232,0,0.02225,0.4036,43604
JOTUN,2009,12,0.02344,0.00265,0,0.02609,0.52707,43604
JOTUN,2010,1,0.0242,0.00203,0,0.02622,0.49366,43604
JOTUN,2010,2,0.02259,0.00175,0,0.02434,0.42218,43604
JOTUN,2010,3,0.0247,0.00186,0,0.02656,0.48175,43604
JOTUN,2010,4,0.02328,0.00196,0,0.02524,0.47435,43604
JOTUN,2010,5,0.02411,0.00188,0,0.026,0.4732,43604
JOTUN,2010,6,0.02056,0.00194,0,0.0225,0.43369,43604
JOTUN,2010,7,0.0228,0.00191,0,0.02471,0.47652,43604
JOTUN,2010,8,0.01471,0.00119,0,0.0159,0.31631,43604
JOTUN,2010,9,0.01728,0.00202,0,0.01929,0.43936,43604
JOTUN,2010,10,0.0221,0.00168,0,0.02378,0.4407,43604
JOTUN,2010,11,0.01834,0.00172,0,0.02005,0.45979,43604
JOTUN,2010,12,0.01908,0.00173,0,0.02081,0.46139,43604
JOTUN,2011,1,0.0211,0.00208,0,0.02318,0.44999,43604
JOTUN,2011,2,0.01839,0.00187,0,0.02026,0.40136,43604
JOTUN,2011,3,0.01993,0.00204,0,0.02197,0.42576,43604
JOTUN,2011,4,0.01908,0.00206,0,0.02113,0.43236,43604
JOTUN,2011,5,0.01901,0.00183,0,0.02084,0.46099,43604
JOTUN,2011,6,0.01712,0.00196,0,0.01908,0.40637,43604
JOTUN,2011,7,0.01835,0.00195,0,0.02031,0.42655,43604
JOTUN,2011,8,0.01559,0.0017,0,0.01729,0.41487,43604
JOTUN,2011,9,0.01837,0.00166,0,0.02003,0.42636,43604
JOTUN,2011,10,0.01744,0.00161,0,0.01905,0.45904,43604
JOTUN,2011,11,0.01518,0.00157,0,0.01674,0.42701,43604
JOTUN,2011,12,0.01384,0.00131,0,0.01515,0.40746,43604
JOTUN,2012,1,0.01592,0.00139,0,0.01731,0.43825,43604
JOTUN,2012,2,0.01514,0.00134,0,0.01649,0.4142,43604
JOTUN,2012,3,0.01771,0.00142,0,0.01913,0.44443,43604
JOTUN,2012,4,0.01509,0.00162,0,0.01671,0.41089,43604
JOTUN,2012,5,0.01513,0.00156,0,0.01669,0.39668,43604
JOTUN,2012,6,0.01416,0.00146,0,0.01562,0.40409,43604
JOTUN,2012,7,0.01573,0.0014,0,0.01713,0.42589,43604
JOTUN,2012,8,0.01537,0.00152,0,0.01688,0.41144,43604
JOTUN,2012,9,0.00818,0.00088,0,0.00906,0.24134,43604
JOTUN,2012,10,0.01452,0.00149,0,0.01601,0.41207,43604
JOTUN,2012,11,0.01436,0.00145,0,0.01581,0.41102,43604
JOTUN,2012,12,0.01245,0.00169,0,0.01415,0.4196,43604
JOTUN,2013,1,0.01576,0.00172,0,0.01748,0.40762,43604
JOTUN,2013,2,0.01244,0.00152,0,0.01396,0.35593,43604
JOTUN,2013,3,0.01271,0.00158,0,0.01429,0.38829,43604
JOTUN,2013,4,0.01261,0.00148,0,0.01409,0.37635,43604
JOTUN,2013,5,0.01105,0.00114,0,0.01219,0.33009,43604
JOTUN,2013,6,0.01071,0.00094,0,0.01165,0.30753,43604
JOTUN,2013,7,0.01377,0.00113,0,0.0149,0.38843,43604
JOTUN,2013,8,0.0131,0.00101,0,0.0141,0.39764,43604
JOTUN,2013,9,0.01185,0.00089,0,0.01275,0.3781,43604
JOTUN,2013,10,0.01252,0.00102,0,0.01354,0.40091,43604
JOTUN,2013,11,0.01232,0.00093,0,0.01325,0.37875,43604
JOTUN,2013,12,0.01168,0.00097,0,0.01264,0.37092,43604
JOTUN,2014,1,0.01126,0.00106,0,0.01232,0.36351,43604
JOTUN,2014,2,0.00996,0.00098,0,0.01094,0.31809,43604
JOTUN,2014,3,0.01068,0.00105,0,0.01174,0.35487,43604
JOTUN,2014,4,0.01024,0.00105,0,0.01129,0.31311,43604
JOTUN,2014,5,0.01047,0.00113,0,0.0116,0.36401,43604
JOTUN,2014,6,0.01047,0.00101,0,0.01148,0.34059,43604
JOTUN,2014,7,0.01035,0.00114,0,0.01149,0.32382,43604
JOTUN,2014,8,0.00894,0.00136,0,0.0103,0.30571,43604
JOTUN,2014,9,0.00932,0.00118,0,0.0105,0.30554,43604
JOTUN,2014,10,0.00979,0.00121,0,0.011,0.3099,43604
JOTUN,2014,11,0.00953,0.00123,0,0.01077,0.29872,43604
JOTUN,2014,12,0.00549,0.00075,0,0.00624,0.20165,43604
JOTUN,2015,1,0.01042,0.0012,0,0.01162,0.34171,43604
JOTUN,2015,2,0.00928,0.00128,0,0.01056,0.28925,43604
JOTUN,2015,3,0.01031,0.00133,0,0.01164,0.30378,43604
JOTUN,2015,4,0.00904,0.00123,0,0.01027,0.25654,43604
JOTUN,2015,5,0.00685,0.00077,0,0.00761,0.18993,43604
JOTUN,2015,6,0.00672,0.00102,0,0.00774,0.17144,43604
JOTUN,2015,7,0.00627,0.00081,0,0.00708,0.24357,43604
JOTUN,2015,8,0.00734,0.00081,0,0.00816,0.20828,43604
JOTUN,2015,9,0.00296,0.00103,0,0.00399,0.12236,43604
JOTUN,2015,10,0.00801,0.00093,0,0.00894,0.20729,43604
JOTUN,2015,11,0.00763,0.00112,0,0.00875,0.18535,43604
JOTUN,2015,12,0.00711,0.0011,0,0.00821,0.16938,43604
JOTUN,2016,1,0.00706,0.00108,0,0.00814,0.24122,43604
JOTUN,2016,2,0.00582,0.00082,0,0.00664,0.18038,43604
JOTUN,2016,3,0.00602,0.00086,0,0.00688,0.20743,43604
JOTUN,2016,4,0.00532,0.00079,0,0.00611,0.23437,43604
JOTUN,2016,5,0.00564,0.00086,0,0.0065,0.16091,43604
JOTUN,2016,6,0.00598,0.00086,0,0.00684,0.21301,43604
JOTUN,2016,7,0.00612,0.00083,0,0.00695,0.23318,43604
JOTUN,2016,8,0.00603,0.00094,0,0.00697,0.22592,43604
JOTUN,2016,9,0.00436,0.00081,0,0.00518,0.17838,43604
JOTUN,2016,10,0.00588,0.00083,0,0.00671,0.22576,43604
JOTUN,2016,11,0.00283,0.00076,0,0.00359,0.14204,43604
JOTUN,2016,12,0.0006,0.00018,0,0.00078,0.03997,43604
JOTUN,2017,1,0,0,0,0,0,43604
JOTUN,2017,2,0,0,0,0,0,43604
JOTUN,2017,3,0,0,0,0,0,43604
JOTUN,2017,4,0,0,0,0,0,43604
JOTUN,2017,5,0,0,0,0,0,43604
JOTUN,2017,6,0,0,0,0,0,43604
JOTUN,2017,7,0,0,0,0,0,43604
KNARR,2015,3,0.01615,0.00155,0,0.0177,0.00002,20460988
KNARR,2015,4,0.07322,0.01157,0,0.08478,0.00003,20460988
KNARR,2015,5,0.09571,0.01224,0,0.10795,0.00058,20460988
KNARR,2015,6,0.10861,0.01323,0,0.12184,0.0007,20460988
KNARR,2015,7,0.13448,0.01627,0,0.15075,0.00124,20460988
KNARR,2015,8,0.09672,0.01092,0,0.10764,0.00089,20460988
KNARR,2015,9,0.1611,0.01981,0,0.18091,0.00404,20460988
KNARR,2015,10,0.2016,0.02479,0,0.22639,0.0015,20460988
KNARR,2015,11,0.22741,0.0282,0,0.25561,0.0078,20460988
KNARR,2015,12,0.2024,0.02442,0,0.22682,0.00633,20460988
KNARR,2016,1,0.16854,0.0215,0,0.19004,0.00715,20460988
KNARR,2016,2,0.14688,0.0179,0,0.16478,0.00553,20460988
KNARR,2016,3,0.20284,0.02514,0,0.22797,0.01217,20460988
KNARR,2016,4,0.20037,0.02408,0,0.22444,0.00777,20460988
KNARR,2016,5,0.1836,0.02186,0,0.20546,0.01199,20460988
KNARR,2016,6,0.23883,0.02822,0,0.26705,0.01746,20460988
KNARR,2016,7,0.26716,0.03062,0,0.29778,0.01627,20460988
KNARR,2016,8,0.29915,0.03436,0,0.33351,0.03883,20460988
KNARR,2016,9,0.21658,0.0251,0,0.24167,0.03898,20460988
KNARR,2016,10,0.27075,0.03162,0,0.30237,0.04035,20460988
KNARR,2016,11,0.26196,0.03105,0,0.29301,0.03966,20460988
KNARR,2016,12,0.27711,0.03329,0,0.31041,0.04444,20460988
KNARR,2017,1,0.25689,0.03034,0,0.28723,0.04945,20460988
KNARR,2017,2,0.20302,0.02362,0,0.22665,0.04701,20460988
KNARR,2017,3,0.25778,0.03007,0,0.28785,0.06714,20460988
KNARR,2017,4,0.23048,0.02665,0,0.25712,0.06927,20460988
KNARR,2017,5,0.21912,0.0253,0,0.24442,0.07988,20460988
KNARR,2017,6,0.18345,0.0205,0,0.20395,0.08328,20460988
KNARR,2017,7,0.175,0.01877,0,0.19377,0.10059,20460988
KNARR,2017,8,0.16664,0.01887,0,0.18551,0.12237,20460988
KNARR,2017,9,0.12289,0.01358,0,0.13647,0.09418,20460988
KNARR,2017,10,0.16688,0.01842,0,0.1853,0.13396,20460988
KNARR,2017,11,0.16187,0.01763,0,0.1795,0.15349,20460988
KNARR,2017,12,0.14128,0.01569,0,0.15697,0.15156,20460988
KNARR,2018,1,0.13093,0.01473,0,0.14566,0.16211,20460988
KNARR,2018,2,0.09149,0.01022,0,0.10171,0.13887,20460988
KNARR,2018,3,0.10658,0.01229,0,0.11887,0.18354,20460988
KNARR,2018,4,0.10991,0.00733,0,0.11724,0.17713,20460988
KNARR,2018,5,0.08175,0.00902,0,0.09077,0.11595,20460988
KNARR,2018,6,0.07004,0.00785,0,0.07789,0.09175,20460988
KNARR,2018,7,0.05356,0.006,0,0.05956,0.09939,20460988
KNARR,2018,8,0.09481,0.01086,0,0.10567,0.19105,20460988
KNARR,2018,9,0.0389,0.00449,0,0.04339,0.08505,20460988
KNARR,2018,10,0.07134,0.00787,0,0.07921,0.15708,20460988
KNARR,2018,11,0.0786,0.00934,0,0.08795,0.22937,20460988
KNARR,2018,12,0.07705,0.00907,0,0.08613,0.2045,20460988
KNARR,2019,1,0.08,0.00937,0,0.08937,0.22125,20460988
KNARR,2019,2,0.05581,0.00669,0,0.0625,0.18017,20460988
KNARR,2019,3,0.0638,0.00765,0,0.07144,0.20944,20460988
KNARR,2019,4,0.06369,0.00766,0,0.07136,0.20972,20460988
KNARR,2019,5,0.06354,0.00751,0,0.07105,0.21701,20460988
KNARR,2019,6,0.05675,0.00694,0,0.06369,0.22809,20460988
KNARR,2019,7,0.04387,0.00519,0,0.04905,0.17457,20460988
KNARR,2019,8,0.06179,0.00743,0,0.06922,0.1959,20460988
KNARR,2019,9,0.04496,0.00499,0,0.04995,0.15906,20460988
KNARR,2019,10,0.04801,0.00572,0,0.05373,0.17302,20460988
KNARR,2019,11,0.05673,0.00648,0,0.06322,0.21558,20460988
KNARR,2019,12,0.06013,0.00708,0,0.06722,0.2382,20460988
KNARR,2020,1,0.0536,0.00639,0,0.05998,0.24356,20460988
KNARR,2020,2,0.05176,0.00604,0,0.0578,0.24443,20460988
KNARR,2020,3,0.05049,0.00597,0,0.05646,0.24065,20460988
KNARR,2020,4,0.04994,0.00556,0,0.0555,0.23189,20460988
KNARR,2020,5,0.0311,0.00344,0,0.03454,0.17084,20460988
KNARR,2020,6,0.0503,0.00588,0,0.05618,0.1232,20460988
KNARR,2020,7,0.12373,0.01386,0,0.13759,0.16382,20460988
KNARR,2020,8,0.09201,0.01033,0,0.10234,0.11009,20460988
KNARR,2020,9,0.11645,0.01326,0,0.12971,0.18966,20460988
KNARR,2020,10,0.10076,0.01148,0,0.11224,0.20356,20460988
KNARR,2020,11,0.09239,0.01038,0,0.10277,0.19388,20460988
KNARR,2020,12,0.08663,0.00975,0,0.09637,0.19334,20460988
KNARR,2021,1,0.05818,0.00674,0,0.06491,0.14566,20460988
KNARR,2021,2,0.06354,0.00753,0,0.07107,0.22208,20460988
KNARR,2021,3,0.06527,0.00781,0,0.07308,0.27865,20460988
KNARR,2021,4,0.02719,0.00311,0,0.0303,0.12209,20460988
KNARR,2021,5,0.04527,0.00537,0,0.05064,0.20757,20460988
KNARR,2021,6,0.04814,0.0059,0,0.05404,0.23715,20460988
KNARR,2021,7,0.05058,0.00621,0,0.05678,0.26295,20460988
KNARR,2021,8,0.05062,0.00786,0,0.05848,0.2561,20460988
KNARR,2021,9,0.04437,0.00538,0,0.04975,0.2417,20460988
KNARR,2021,10,0.04492,0.00525,0,0.05017,0.2555,20460988
KNARR,2021,11,0.0365,0.00434,0,0.04084,0.24278,20460988
KNARR,2021,12,0.03672,0.00453,0,0.04126,0.25304,20460988
KNARR,2022,1,0.04323,0.00515,0,0.04838,0.26907,20460988
KNARR,2022,2,0.03407,0.00403,0,0.0381,0.24364,20460988
KNARR,2022,3,0.03868,0.00442,0,0.0431,0.26888,20460988
KNARR,2022,4,0.02635,0.00332,0,0.02968,0.24738,20460988
KNARR,2022,5,0,0.00232,0,0.00232,0.00321,20460988
KRISTIN,2005,10,0,0,0,0,0,1854729
KRISTIN,2005,11,0,0.04485,0.0409,0.08574,0.00075,1854729
KRISTIN,2005,12,0,0.18472,0.15354,0.33827,0.00471,1854729
KRISTIN,2006,1,0,0.18687,0.17305,0.35991,0.00687,1854729
KRISTIN,2006,2,0,0.20394,0.2066,0.41054,0.00658,1854729
KRISTIN,2006,3,0,0.22044,0.22268,0.44312,0.0053,1854729
KRISTIN,2006,4,0,0.23311,0.23598,0.46909,0.00528,1854729
KRISTIN,2006,5,0,0.19417,0.1964,0.39057,0.0044,1854729
KRISTIN,2006,6,0,0.23012,0.22421,0.45433,0.00497,1854729
KRISTIN,2006,7,0,0.28326,0.27066,0.55391,0.00661,1854729
KRISTIN,2006,8,0,0.26002,0.24815,0.50817,0.00663,1854729
KRISTIN,2006,9,0,0.12906,0.12398,0.25304,0.00293,1854729
KRISTIN,2006,10,0,0.36758,0.35675,0.72434,0.00868,1854729
KRISTIN,2006,11,0,0.3619,0.3492,0.7111,0.00941,1854729
KRISTIN,2006,12,0,0.37658,0.3636,0.74018,0.00988,1854729
KRISTIN,2007,1,0,0.32668,0.31435,0.64104,0.00829,1854729
KRISTIN,2007,2,0,0.33442,0.32506,0.65948,0.00839,1854729
KRISTIN,2007,3,0,0.3389,0.33171,0.67061,0.00884,1854729
KRISTIN,2007,4,0,0.37002,0.35875,0.72878,0.01006,1854729
KRISTIN,2007,5,0,0.29689,0.29043,0.58732,0.00919,1854729
KRISTIN,2007,6,0,0.30034,0.29232,0.59266,0.01117,1854729
KRISTIN,2007,7,0,0.35177,0.34219,0.69397,0.01272,1854729
KRISTIN,2007,8,0,0.30897,0.30153,0.61049,0.01184,1854729
KRISTIN,2007,9,0,0.31556,0.33278,0.64834,0.0112,1854729
KRISTIN,2007,10,0,0.45534,0.47483,0.93017,0.02911,1854729
KRISTIN,2007,11,0,0.45557,0.47231,0.92789,0.04524,1854729
KRISTIN,2007,12,0,0.41984,0.44129,0.86114,0.04673,1854729
KRISTIN,2008,1,0,0.41787,0.42972,0.84759,0.0505,1854729
KRISTIN,2008,2,0,0.37413,0.36712,0.74126,0.03947,1854729
KRISTIN,2008,3,0,0.51832,0.49712,1.01544,0.06043,1854729
KRISTIN,2008,4,0,0.44881,0.4248,0.87361,0.05557,1854729
KRISTIN,2008,5,0,0.37097,0.35758,0.72855,0.04702,1854729
KRISTIN,2008,6,0,0.46794,0.44641,0.91435,0.06815,1854729
KRISTIN,2008,7,0,0.46972,0.44096,0.91068,0.0611,1854729
KRISTIN,2008,8,0,0.44381,0.41424,0.85805,0.07219,1854729
KRISTIN,2008,9,0,0.14677,0.13766,0.28443,0.02528,1854729
KRISTIN,2008,10,0,0.27808,0.28505,0.56313,0.05607,1854729
KRISTIN,2008,11,0,0.30383,0.29775,0.60158,0.06523,1854729
KRISTIN,2008,12,0,0.30733,0.29956,0.60689,0.06633,1854729
KRISTIN,2009,1,0,0.16808,0.169,0.33708,0.03487,1854729
KRISTIN,2009,2,0,0.29388,0.28165,0.57552,0.06461,1854729
KRISTIN,2009,3,0,0.31551,0.29415,0.60965,0.06645,1854729
KRISTIN,2009,4,0,0.27047,0.24801,0.51848,0.05808,1854729
KRISTIN,2009,5,0,0.24647,0.22499,0.47146,0.06161,1854729
KRISTIN,2009,6,0,0.24272,0.21526,0.45798,0.05726,1854729
KRISTIN,2009,7,0,0.28519,0.25148,0.53667,0.04665,1854729
KRISTIN,2009,8,0,0.27576,0.23386,0.50963,0.01818,1854729
KRISTIN,2009,9,0,0.29862,0.24463,0.54325,0.06467,1854729
KRISTIN,2009,10,0,0.29619,0.23814,0.53433,0.07303,1854729
KRISTIN,2009,11,0,0.30149,0.23776,0.53924,0.08199,1854729
KRISTIN,2009,12,0,0.26685,0.21721,0.48406,0.07441,1854729
KRISTIN,2010,1,0,0.27242,0.20847,0.48089,0.08933,1854729
KRISTIN,2010,2,0,0.23969,0.1802,0.41989,0.08144,1854729
KRISTIN,2010,3,0,0.20145,0.16259,0.36404,0.07379,1854729
KRISTIN,2010,4,0,0.1951,0.1591,0.3542,0.06419,1854729
